,Num Nodes,Inhib Message Size,Inhib Wait Time (us),Inhib Comm Sparsity,Inhib App Time Average Mean,Inhib App Time Average Median,Inhib App Time Average Std,Inhib MPI Time Average Mean,Inhib MPI Time Average Median,Inhib MPI Time Average Std,Inhib Total Messages Sent Mean,Inhib Total Messages Sent Median,Inhib Total Messages Sent Std,Inhib Total Bytes Sent Mean,Inhib Total Bytes Sent Median,Inhib Total Bytes Sent Std
88,8,4000,1000000,0.3,360.25,360.0,0.4999999999999952,7.434553571428571,8.014397321428572,2.0460228637576163,21334320.0,21288960.0,142908.66453787888,84725632250.0,84550631000.0,567895104.7669367
89,8,4000,1000000,0.5,360.25,360.0,0.5000000000000047,17.680189732142857,18.827455357142856,5.643817707735913,34498800.0,34372800.0,535759.3489618263,137500613250.0,137000611000.0,1914863354.5896256
90,8,4000,1000000,0.7,360.75,361.0,0.5000000000000047,49.291015625,54.13325892857142,11.543590375065703,43713824.0,43045632.0,1646022.70216503,174500557000.0,172000548500.0,6454993261.068674
91,8,4000,1000000,1.0,361.0,361.0,0.0,70.25050223214285,70.67667410714284,2.1042666427305075,58204160.0,58103808.0,433570.193711084,232250519750.0,231500519000.0,1892973190.5166867
92,8,20000,0,0.1,360.0,360.0,0.0,342.31473214285717,342.1305803571429,1.5351053004194366,1494930080.0,1509896640.0,147926650.329502,29275130000000.0,29550131000000.0,2899869043048.0933
93,8,20000,0,0.3,360.0,360.0,0.0,340.94810267857144,340.8046875,0.6427056674012163,1549316160.0,1556634240.0,67418373.7931671,30750045900000.0,30900046100000.0,1327907607229.2405
94,8,20000,0,0.5,360.0,360.0,0.0,343.66294642857144,343.59375,1.1741538217228176,1470369600.0,1463616000.0,130049658.33588338,29300026150000.0,29150026050000.0,2580699912815.4053
95,8,20000,0,0.7,360.0,360.0,0.0,344.6205357142857,344.6584821428571,0.8326182093150449,1447655552.0,1459331328.0,80333278.44024937,28875018450000.0,29100018600000.0,1609089816221.5073
96,8,20000,0,1.0,360.0,360.0,0.0,345.5608258928571,345.4162946428571,0.3927826253393798,1580343296.0,1599811584.0,64609440.94499858,31525014075000.0,31900014250000.0,1281601129447.1938
97,8,20000,100,0.1,360.0,360.0,0.0,330.28013392857144,330.38727678571433,0.7961514655790778,1539520640.0,1538160512.0,56132162.048200876,30125134000000.0,30100134000000.0,1099625906095.3413
98,8,20000,100,0.3,360.0,360.0,0.0,336.9330357142857,336.78571428571433,0.7904958839611523,1515840480.0,1514782080.0,65717274.115300916,30125044925000.0,30100044900000.0,1307352991737.091
99,8,20000,100,0.5,360.0,360.0,0.0,340.5859375,340.56696428571433,0.29157459522235674,1542038400.0,1551463200.0,21580775.444825888,30725027375000.0,30900027550000.0,427200571550.9783
100,8,20000,100,0.7,360.0,360.0,0.0,343.36830357142856,342.52232142857144,2.4980607380737005,1402675680.0,1484863296.0,199934996.86102936,27975017850000.0,29600018900000.0,3975238379016.589
101,8,20000,100,1.0,360.0,360.0,0.0,345.18080357142856,345.0736607142857,0.9666888183231822,1521486848.0,1517021184.0,98647513.27178389,30375013600000.0,30300013550000.0,1936277363051.952
102,8,20000,1000,0.1,360.0,360.0,0.0,279.2751116071429,279.0915178571429,1.825915937936288,1290699648.0,1293203520.0,28570037.14207979,25250112250000.0,25300112500000.0,525993187539.1384
103,8,20000,1000,0.3,360.0,360.0,0.0,316.42857142857144,316.04575892857144,2.2424027597907736,1413568800.0,1423668960.0,71738806.92213385,28075041900000.0,28300042200000.0,1410380326958.3682
104,8,20000,1000,0.5,360.0,360.0,0.0,330.45089285714283,328.7154017857143,4.3731626517251625,1374030000.0,1453586400.0,194529660.71506935,27375024425000.0,28950025850000.0,3881905894662.0327
105,8,20000,1000,0.7,360.0,360.0,0.0,334.97935267857144,334.26339285714283,3.7427337903489746,1405946304.0,1452297728.0,205116611.56691575,28050017900000.0,29000018500000.0,4125128859402.2637
106,8,20000,1000,1.0,360.0,360.0,0.0,338.56919642857144,338.4631696428571,0.5755149415233728,1566043136.0,1582350336.0,38482298.84362037,31225013975000.0,31550014100000.0,754431672408.7313
107,8,20000,10000,0.1,360.0,360.0,0.0,116.21651785714286,105.24330357142857,22.903930806088955,482392064.0,504195328.0,45232818.37922833,9437541975000.0,9865043850000.0,885719262058.8287
108,8,20000,10000,0.3,360.0,360.0,0.0,197.03515625,197.33258928571428,3.36776059231948,909195840.0,907411680.0,18668834.890608467,18075026925000.0,18050026900000.0,386221562060.3143
109,8,20000,10000,0.5,360.0,360.0,0.0,237.18359375,236.23549107142856,3.4454792860350274,1111672800.0,1120946400.0,31355389.6611093,22150019775000.0,22350019950000.0,655744383633.5536
110,8,20000,10000,0.7,360.0,360.0,0.0,259.7779017857143,260.44196428571433,2.022389180117084,1229297440.0,1221314304.0,26313906.188264385,24500015650000.0,24350015550000.0,496655809724.84717
111,8,20000,10000,1.0,360.0,360.0,0.0,282.7092633928571,282.16183035714283,1.9205090229917414,1321184256.0,1330667520.0,32729473.13775438,26375011800000.0,26550011900000.0,639661650145.4084
112,8,20000,100000,0.1,360.0,360.0,0.0,15.05279017857143,15.060714285714287,0.1984121388260956,70798784.0,70798784.0,42898.97291699687,1385006157500.0,1385006160000.0,5773505578.649047
113,8,20000,100000,0.3,360.0,360.0,0.0,41.991796875,42.26428571428571,0.6836262079271929,190769040.0,190602720.0,402317.0331964581,3787505650000.0,3785005645000.0,9574285003.776196
114,8,20000,100000,0.5,360.0,360.0,0.0,65.70987723214287,65.60770089285715,3.1176514862505353,293378400.0,293479200.0,3095397.150609272,5840005215000.0,5840005215000.0,58878458992.53959
115,8,20000,100000,0.7,360.0,360.0,0.0,80.76685267857144,80.93415178571428,1.031617923892395,387199680.0,386988672.0,1361445.292707235,7720004932500.0,7715004930000.0,24494912396.93565
116,8,20000,100000,1.0,360.0,360.0,0.0,105.76450892857143,106.02901785714286,1.2624440373280739,501760000.0,501057536.0,2522810.1607786505,10015004480000.0,9995004475000.0,58023005207.70898
117,8,20000,1000000,0.1,360.5,360.5,0.577350269189634,1.8902957589285716,1.9069866071428574,0.0937614281848968,7387968.0,7387968.0,11898.034347459941,144500642500.0,144500642500.0,577350846.5398993
118,8,20000,1000000,0.3,360.5,360.5,0.5773502691896257,5.234994419642858,5.204095982142857,0.16639923342314158,21470400.0,21470400.0,0.0,426000636000.0,426000636000.0,0.0
119,8,20000,1000000,0.5,360.75,361.0,0.4999999999999952,8.61474330357143,8.55482142857143,0.4401343310090089,35431200.0,35431200.0,58196.90713431428,705000630000.0,705000630000.0,1154701693.0797899
120,8,20000,1000000,0.7,360.75,361.0,0.5,11.483314732142858,11.503683035714285,0.046165396727026166,49059360.0,49094528.0,70336.0,978250624750.0,979000625000.0,1500000500.0
121,8,20000,1000000,1.0,360.25,360.0,0.5,16.69308035714286,16.582254464285718,0.8497324094539687,68891648.0,68941824.0,192159.45023512808,1375000615000.0,1375000615500.0,5773503846.596854
122,8,40000,0,0.1,360.0,360.0,0.0,350.0853794642857,350.0446428571429,0.5832641679188039,780084928.0,777467712.0,25677956.671215713,30525067825000.0,30400067600000.0,1004575100065.5002
123,8,40000,0,0.3,360.0,360.0,0.0,349.64453125,349.64955357142856,0.09660090902231558,823238640.0,823677120.0,5460281.198912744,32675024400000.0,32700024400000.0,221735758655.88278
124,8,40000,0,0.5,360.0,360.0,0.0,351.2092633928571,351.21428571428567,0.24416129801928677,808617600.0,809676000.0,37046982.737059705,32200014375000.0,32250014400000.0,1462874553746.9885
125,8,40000,0,0.7,360.0,360.0,0.0,351.3130580357143,351.37388392857144,0.1702914352260568,809743200.0,809426688.0,22907338.49074756,32275010317500.0,32250010300000.0,921502705639.0538
126,8,40000,0,1.0,360.0,360.0,0.0,353.01283482142856,353.0334821428571,0.28754745222676853,775821312.0,779333632.0,37205382.76087236,30975006927500.0,31100006960000.0,1493039734624.225
127,8,40000,100,0.1,360.0,360.0,0.0,343.60044642857144,343.50446428571433,0.3439094018170348,771414112.0,781949952.0,23887047.847322796,30200067075000.0,30600068000000.0,941631853046.038
128,8,40000,100,0.3,360.0,360.0,0.0,347.73158482142856,347.7165178571429,0.14208046636767932,802327680.0,801208800.0,8586882.158455418,31850023775000.0,31800023750000.0,341565274386.50604
129,8,40000,100,0.5,360.0,360.0,0.0,350.2154017857143,350.2924107142857,0.2138395963811399,788054400.0,790020000.0,12729833.482021673,31375014000000.0,31450014050000.0,499166184752.1791
130,8,40000,100,0.7,360.0,360.0,0.0,350.59263392857144,350.46763392857144,0.36603740042192134,812908320.0,826799680.0,32712894.77243566,32400010357500.0,32950010550000.0,1272792625947.7004
131,8,40000,100,1.0,360.0,360.0,0.0,352.26450892857144,351.92633928571433,0.7171642611614298,800708608.0,825896960.0,59481907.36888089,31950007150000.0,32950007375000.0,2389561160408.667
132,8,40000,1000,0.1,360.0,360.0,0.0,312.1138392857143,312.21875,0.918571309963506,679378784.0,679775488.0,13236191.559865344,26575059075000.0,26600059100000.0,556028720782.1575
133,8,40000,1000,0.3,360.0,360.0,0.0,336.7455357142857,336.5502232142857,0.6405770369468624,757043280.0,762501600.0,19955734.731129296,30050022400000.0,30300022550000.0,806226345389.6348
134,8,40000,1000,0.5,360.0,360.0,0.0,343.46372767857144,343.4375,0.4110714956391254,774144000.0,778780800.0,17587794.749768943,30850013750000.0,31050013850000.0,732575675271.9108
135,8,40000,1000,0.7,360.0,360.0,0.0,346.9955357142857,347.0758928571429,0.5890066303418954,736628928.0,734870528.0,35327348.60098973,29375009382500.0,29300009360000.0,1410378651107.6392
136,8,40000,1000,1.0,360.25,360.0,0.5,349.2935267857143,349.1361607142857,0.4936771371580377,792580096.0,795088896.0,13756645.128953788,31600007075000.0,31700007095000.0,559761978582.5775
137,8,40000,10000,0.1,360.0,360.0,0.0,169.41796875,169.20758928571428,1.4727388922276927,376590592.0,377116096.0,2798796.042811742,14725032750000.0,14750032800000.0,95742971892.12749
138,8,40000,10000,0.3,360.0,360.0,0.0,256.99330357142856,257.1696428571429,1.024849364657094,574605360.0,572685120.0,5571468.678185313,22775017050000.0,22700017000000.0,221735751139.42157
139,8,40000,10000,0.5,360.0,360.0,0.0,288.2103794642857,287.546875,1.9792780259241471,651268800.0,657064800.0,17712331.704211053,25925011575000.0,26150011700000.0,713559482454.0623
140,8,40000,10000,0.7,360.0,360.0,0.0,305.01004464285717,304.93080357142856,0.7687790786630109,675647616.0,678250048.0,8950837.508286847,26925008605000.0,27050008640000.0,359397758757.6374
141,8,40000,10000,1.0,360.0,360.0,0.0,318.4849330357143,318.44084821428567,1.4163403755421664,711947264.0,712900608.0,26422067.335460234,28400006355000.0,28450006365000.0,1080123685510.1622
142,8,40000,100000,0.1,360.0,360.0,0.0,30.663225446428573,30.59397321428571,0.7663032661102991,67589088.0,67604544.0,158181.2231924718,2645005875000.0,2645005875000.0,5773514238.904529
143,8,40000,100000,0.3,360.0,360.0,0.0,77.74146205357142,77.75044642857142,2.9205937940914968,169344000.0,169344000.0,1770181.170389065,6725005017500.0,6725005020000.0,71414335395.65166
144,8,40000,100000,0.5,360.0,360.0,0.0,113.96205357142857,110.98549107142857,6.025525386297022,245649600.0,248623200.0,6048559.974076474,9782504367500.0,9900004420000.0,241712744285.46573
145,8,40000,100000,0.7,360.0,360.0,0.0,138.04520089285714,137.59040178571428,2.1420186657865554,307790336.0,308212352.0,2836788.4501362923,12275003920000.0,12300003925000.0,125830611008.08527
146,8,40000,100000,1.0,360.0,360.0,0.0,169.765625,169.53571428571428,4.922002043225946,375868416.0,375818240.0,9710665.733911073,15000003357500.0,15000003360000.0,408248376196.0039
147,8,40000,1000000,0.1,360.75,361.0,0.5,3.4323828124999998,3.419486607142857,0.10247050667219676,7357056.0,7357056.0,0.0,288000640000.0,288000640000.0,0.0
148,8,40000,1000000,0.3,360.25,360.0,0.4999999999999952,10.045563616071428,9.99984375,0.689297866484515,21168000.0,21168000.0,49381.71321450887,840250627000.0,840000627000.0,2061554429.7129977
149,8,40000,1000000,0.5,361.0,361.0,0.0,15.655691964285714,15.498772321428572,0.3734584465989419,34750800.0,34776000.0,50400.0,1380000617500.0,1380000618000.0,999.9999796549478
150,8,40000,1000000,0.7,360.75,361.0,0.5000000000000047,21.727120535714285,21.627120535714283,0.594687668682793,47617472.0,47617472.0,81217.01706744303,1900000606500.0,1900000606500.0,577.3502691896257
151,8,40000,1000000,1.0,360.5,360.5,0.577350269189634,30.683370535714285,30.610714285714284,0.9655570856370621,66081792.0,66131968.0,192159.45023512776,2637500590000.0,2640000590500.0,5000001333.333396
152,8,200000,0,0.1,360.0,360.0,0.0,357.2416294642857,357.0,0.4832589285714164,243184704.0,251541248.0,18748957.860904522,47575021150000.0,49200021900000.0,3664584378889.738
153,8,200000,0,0.3,360.0,360.0,0.0,357.6819196428571,357.8459821428571,0.4546179662275334,223156080.0,226346400.0,23784479.30253677,44300006610000.0,44950006705000.0,4737792031738.044
154,8,200000,0,0.5,360.0,360.0,0.0,358.00390625,358.0,0.007812500000004736,189730800.0,192376800.0,11538371.600880256,37775003375000.0,38300003420000.0,2289650833860.9287
155,8,200000,0,0.7,360.0,360.0,0.0,358.61049107142856,358.6272321428571,0.4314353558823012,163918048.0,168806400.0,15909572.015613075,32675002087500.0,33650002150000.0,3147883091407.098
156,8,200000,0,1.0,360.0,360.0,0.0,359.0,359.0,0.0,162469888.0,168089600.0,16338587.688268289,32425001450000.0,33550001500000.0,3288743570524.5684
157,8,200000,100,0.1,360.0,360.0,0.0,355.8236607142857,355.9977678571429,0.4019923410488249,216538560.0,218094464.0,21843770.37337941,42350018850000.0,42650019000000.0,4289912557772.8267
158,8,200000,100,0.3,360.0,360.0,0.0,357.9670758928571,358.0,0.06584821428572399,173864880.0,176813280.0,12474565.078109939,34525005150000.0,35100005235000.0,2454078607950.474
159,8,200000,100,0.5,360.0,360.0,0.0,358.0,358.0,0.0,182901600.0,182750400.0,6709323.5188057525,36425003252500.0,36400003250000.0,1352466998919.6335
160,8,200000,100,0.7,360.0,360.0,0.0,358.17466517857144,358.1205357142857,0.21939723702393632,159486880.0,161210112.0,6368548.381882113,31775002032500.0,32100002055000.0,1233896350927.9614
161,8,200000,100,1.0,360.0,360.0,0.0,359.0,359.0,0.0,142550016.0,139589632.0,22687173.327119034,28450001275000.0,27900001250000.0,4514790708991.95
162,8,200000,1000,0.1,360.0,360.0,0.0,346.4196428571429,346.8147321428571,1.3035459472395419,203009408.0,196827008.0,23692001.03994145,39725017650000.0,38500017100000.0,4637799694898.902
163,8,200000,1000,0.3,360.0,360.0,0.0,354.3381696428571,354.5,0.8086182046114845,195501600.0,192084480.0,23655103.489538997,38800005790000.0,38100005690000.0,4680456519329.4795
164,8,200000,1000,0.5,360.0,360.0,0.0,357.0256696428571,356.9453125,0.7371537023502185,156164400.0,161935200.0,26986223.36526547,31100002775000.0,32250002880000.0,5389496437639.937
165,8,200000,1000,0.7,360.0,360.0,0.0,357.6032366071429,357.7064732142857,0.4837672941975069,163918048.0,162898176.0,6715399.969396507,32700002087500.0,32500002075000.0,1349073840084.3765
166,8,200000,1000,1.0,360.25,360.0,0.4999999999999952,358.25,358.0,0.4999999999999952,151280640.0,153137152.0,16120063.336647123,30175001350000.0,30550001365000.0,3224257161993.547
167,8,200000,10000,0.1,360.0,360.0,0.0,274.66685267857144,273.17299107142856,8.522222892360773,168733152.0,171644032.0,16960424.69010915,33000014700000.0,33550014950000.0,3343652184862.466
168,8,200000,10000,0.3,360.0,360.0,0.0,324.8102678571429,324.1205357142857,2.1933216387022165,198192960.0,202910400.0,13127364.770006202,39325005872500.0,40250006015000.0,2613267821425.916
169,8,200000,10000,0.5,360.0,360.0,0.0,341.5,341.5,1.2909944487358056,169848000.0,169041600.0,9440105.219752586,33800003017500.0,33650003005000.0,1881488938580.3013
170,8,200000,10000,0.7,360.0,360.0,0.0,347.25,347.0,0.5,160014400.0,162687168.0,7188050.142133404,31925002040000.0,32450002075000.0,1440775349132.083
171,8,200000,10000,1.0,360.0,360.0,0.0,351.6858258928571,352.0,0.6283482142857145,152936448.0,149223424.0,8459778.752687726,30525001365000.0,29800001330000.0,1656049592957.0886
172,8,200000,100000,0.1,360.0,360.0,0.0,83.071875,83.52220982142856,2.6476368395477814,56898688.0,56805952.0,548084.9894581431,11150004947500.0,11150004940000.0,129099492640.37558
173,8,200000,100000,0.3,360.0,360.0,0.0,176.76004464285714,175.52008928571428,3.591236689547611,110088720.0,110799360.0,2242590.462121874,21850003265000.0,22000003285000.0,450925041812.2042
174,8,200000,100000,0.5,360.0,360.0,0.0,236.25,236.0,1.5000000000000007,123908400.0,124084800.0,1489147.299631571,24650002202500.0,24700002205000.0,300000027222.22217
175,8,200000,100000,0.7,360.0,360.0,0.0,272.0,272.0,5.477225575051661,122982496.0,123158336.0,7632131.23894429,24550001567500.0,24600001570000.0,1535143953619.1191
176,8,200000,100000,1.0,360.25,360.0,0.4999999999999952,298.25,299.5,2.8722813232690085,123232256.0,121024512.0,5867517.7363579115,24600001100000.0,24150001080000.0,1151810224241.246
177,8,200000,1000000,0.1,360.25,360.0,0.5,11.381696428571427,11.507254464285715,0.8094776540041464,7192192.0,7192192.0,16826.361539758578,1407500625250.0,1410000625000.0,5000000833.333423
178,8,200000,1000000,0.3,360.25,360.0,0.5000000000000047,32.67321428571428,31.54609374999999,3.76575040985032,19807200.0,19867680.0,200589.4673206946,3932500586750.0,3945000588500.0,37749177849.76732
179,8,200000,1000000,0.5,360.75,361.0,0.4999999999999952,59.65608258928571,59.51227678571428,2.547526492248553,30315600.0,30290400.0,252000.0,6035000539000.0,6030000538500.0,50000004533.33344
180,8,200000,1000000,0.7,360.75,361.0,0.5000000000000047,81.57215401785714,81.49430803571428,0.3100072440397033,39212320.0,39247488.0,70336.00000000061,7815000499500.0,7820000500000.0,10000001000.000082
181,8,200000,1000000,1.0,360.5,360.5,0.577350269189634,109.5,110.0,2.645751311064589,50326528.0,50176000.0,474245.0497257027,10060000449250.0,10035000448000.0,111654232402.23994
182,8,400000,0,0.1,360.0,360.0,0.0,358.65550595238096,358.9330357142857,0.5397279579576987,115006378.66666667,127295616.0,22965360.781756625,45000010000000.0,49800011100000.0,9015544127783.08
183,8,400000,0,0.3,360.0,360.0,0.0,359.0,359.0,0.0,95210640.0,98552160.0,14683847.766031899,37800002820000.0,39100002920000.0,5820653316366.946
184,8,400000,0,0.5,360.0,360.0,0.0,359.75,360.0,0.4999999999999952,82933200.0,83109600.0,5118268.269639645,33025001472500.0,33100001475000.0,2028751759374.8809
185,8,400000,0,0.7,360.0,360.0,0.0,359.3125,359.125,0.4732423621500266,78741152.0,77650944.0,6310279.998534457,31375001002250.0,30950000989000.0,2514458271308.157
186,8,400000,0,1.0,360.25,360.0,0.4999999999999952,360.0,360.0,0.0,75364352.0,76869632.0,10377904.235055298,30050000672500.0,30650000686000.0,4147690212845.379
187,8,400000,100,0.1,360.0,360.0,0.0,357.71484375,357.5055803571429,0.8891970647360182,111875680.0,117846848.0,27431827.74945979,43750009747500.0,46100010270000.0,10722408853129.621
188,8,400000,100,0.3,360.0,360.0,0.0,358.8431919642857,359.0,0.31361607142855996,89964000.0,91808640.0,22927185.463828743,35700002667500.0,36450002720000.0,9101282640155.752
189,8,400000,100,0.5,360.0,360.0,0.0,359.1674107142857,359.0,0.3348214285714117,88477200.0,90619200.0,5508376.457723274,35225001572500.0,36050001610000.0,2188416571062.2852
190,8,400000,100,0.7,360.0,360.0,0.0,359.0,359.0,0.0,84754880.0,84684544.0,4275287.230088134,33775001077500.0,33750001075000.0,1701714878144.985
191,8,400000,100,1.0,360.25,360.0,0.5000000000000047,359.90234375,359.99107142857144,0.18360081718558255,78876672.0,80883712.0,5205422.459739715,31475000704250.0,32300000722000.0,2095033857009.6355
192,8,400000,1000,0.1,360.0,360.0,0.0,353.1568080357143,353.07924107142856,1.6283451544571172,102988480.0,102638144.0,23213748.025857437,40300008950000.0,40150008925000.0,9077813788205.693
193,8,400000,1000,0.3,360.0,360.0,0.0,357.4626116071429,357.4252232142857,0.5376557546784929,95135040.0,96042240.0,15803614.180256363,37775002820000.0,38150002845000.0,6277672543918.397
194,8,400000,1000,0.5,360.0,360.0,0.0,358.6478794642857,358.7935267857143,0.4710486969169543,74466000.0,74541600.0,7152953.896118722,29675001325000.0,29700001325000.0,2846489193667.6455
195,8,400000,1000,0.7,360.25,360.0,0.4999999999999952,359.25,359.0,0.4999999999999952,69702976.0,70687680.0,15173677.727559658,27775000886750.0,28150000900000.0,6024049217559.844
196,8,400000,1000,1.0,360.75,361.0,0.5,359.75,360.0,0.5,74511360.0,72755200.0,11411777.174709762,29750000665250.0,29050000649500.0,4553753132969.918
197,8,400000,10000,0.1,360.0,360.0,0.0,321.7907366071429,322.0,3.836446198275841,75873504.0,75579840.0,7937199.5806494225,29675006600000.0,29550006575000.0,3103090548899.136
198,8,400000,10000,0.3,360.0,360.0,0.0,345.0,345.5,1.4142135623731018,86335200.0,83976480.0,9233786.186998267,34275002557500.0,33350002490000.0,3682730239079.888
199,8,400000,10000,0.5,360.0,360.0,0.0,351.75,352.0,1.258305739211786,78044400.0,74793600.0,9241175.92517316,31075001387500.0,29800001330000.0,3652738865358.4346
200,8,400000,10000,0.7,360.25,360.0,0.5,354.50279017857144,354.50669642857144,0.5741638838092131,73606624.0,71953728.0,7930520.4600232905,29350000938000.0,28700000916500.0,3193222089802.087
201,8,400000,10000,1.0,360.3333333333333,360.0,0.5773502691896216,356.3333333333333,356.0,0.5773502691896216,68573866.66666667,69042176.0,4334153.195522896,27400000612333.332,27600000616000.0,1708800787687.085
202,8,400000,100000,0.1,360.0,360.0,0.0,160.75669642857144,158.0,11.600887021810635,40901728.0,41432384.0,2442279.865223203,16000003557500.0,16200003605000.0,941630005894.0592
203,8,400000,100000,0.3,360.0,360.0,0.0,266.75,268.0,4.991659710623972,56246400.0,55429920.0,3024403.173123583,22325001665000.0,22000001640000.0,1209338752238.8733
204,8,400000,100000,0.5,360.25,360.0,0.4999999999999952,297.75,298.0,5.560275772537425,62496000.0,62395200.0,5516133.602442929,24900001112500.0,24850001110000.0,2213594458492.042
205,8,400000,100000,0.7,360.5,360.5,0.577350269189634,317.5,316.0,3.6968455021364672,59504256.0,61825344.0,5171171.091140316,23725000757750.0,24650000787500.0,2090255233813.1665
206,8,400000,100000,1.0,360.75,361.0,0.5000000000000047,329.25,329.5,1.707825127659933,61967360.0,61415424.0,2782846.183707609,24725000553500.0,24500000548500.0,1135414780142.7754
207,8,400000,1000000,0.1,360.75,361.0,0.4999999999999952,24.411774553571426,25.413950892857137,2.7909698959704587,6924288.0,6903680.0,58288.22618676948,2707500602250.0,2700000600500.0,23629082821.81139
208,8,400000,1000000,0.3,360.75,361.0,0.4999999999999952,68.65,68.80011160714287,6.620520725447034,17645040.0,17629920.0,396209.3991817963,7005000522750.0,7000000522000.0,155456329441.20825
209,8,400000,1000000,0.5,360.75,361.0,0.5000000000000047,105.075,102.95,7.990567355743059,25729200.0,25956000.0,812154.4680662663,10222500457500.0,10300000461500.0,314152313222.9549
210,8,400000,1000000,0.7,360.75,361.0,0.4999999999999952,143.75,144.0,4.573474244670744,30525824.0,30455488.0,639503.4318927985,12175000389000.0,12150000388000.0,250000008266.6664
211,8,400000,1000000,1.0,361.5,361.5,0.5773502691896257,181.1171875,181.734375,3.2680164688423736,36126720.0,36026368.0,634681.7755064334,14425000322500.0,14400000321500.0,221735584048.5092
212,8,2000000,0,0.1,360.0,360.0,0.0,360.0,360.0,0.0,22962464.0,23864064.0,3194633.3005180215,44925001997500.0,46650002075000.0,6238255909533.802
213,8,2000000,0,0.3,360.75,361.0,0.4999999999999952,360.5,360.5,0.577350269189634,19807200.0,20472480.0,1476917.8024521202,39325000586750.0,40650000606500.0,2960152067110.18
214,8,2000000,0,0.5,361.25,361.5,0.9574271077563307,361.0,361.0,1.1547005383792432,18320400.0,18396000.0,503159.2988308971,36450000325750.0,36600000327000.0,998331950856.026
215,8,2000000,0,0.7,362.03125,362.0625,0.8188851669597307,362.0,362.0,0.816496580927726,16493792.0,16599296.0,653532.0956321378,32875000210250.0,33100000211500.0,1314977828209.7893
216,8,2000000,0,1.0,362.25,362.0,1.5000000000000078,362.25,362.0,1.5000000000000078,16006144.0,15955968.0,857407.8638501051,31900000142750.0,31800000142500.0,1708800756690.6877
217,8,2000000,100,0.1,360.0,360.0,0.0,360.0,360.0,0.0,22091776.0,22009344.0,2912564.93063737,43225001920000.0,43050001915000.0,5706940473960.93
218,8,2000000,100,0.3,360.5,360.5,0.5773502691896257,360.0,360.0,0.0,18174240.0,18567360.0,1417951.8479835626,36075000538250.0,36850000550000.0,2794488665370.345
219,8,2000000,100,0.5,360.5,360.5,0.5773502691896257,360.25,360.0,0.5000000000000047,18370800.0,18295200.0,509846.0944245822,36550000326750.0,36400000325500.0,1011599402876.4539
220,8,2000000,100,0.7,361.5,361.5,1.7320508075688772,361.25,361.0,1.5000000000000078,15895936.0,16247616.0,1768219.6216171791,31700000202500.0,32400000207000.0,3527038440221.484
221,8,2000000,100,1.0,362.75,362.5,1.7078251276599372,362.75,362.5,1.7078251276599372,16156672.0,16056320.0,347629.52528230374,32200000144250.0,32000000143000.0,692820326202.977
222,8,2000000,1000,0.1,360.0,360.0,0.0,358.9162946428571,358.9587053571429,0.11890570037844433,22576064.0,23462208.0,3038195.1627635774,44150001962500.0,45900002040000.0,5962941373768.493
223,8,2000000,1000,0.3,360.25,360.0,0.5000000000000047,360.0,360.0,0.0,18325440.0,17902080.0,1520443.6236835616,36400000543000.0,35550000530500.0,3036445335190.476
224,8,2000000,1000,0.5,361.25,361.0,0.5,361.0,361.0,0.0,17614800.0,17438400.0,728624.3476579684,35050000313250.0,34700000310000.0,1445683242449.7422
